Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
BDCQ.SEA1NT,2016.03,nan,nan,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Administrative and Support Services,Trend,nan,nan
BDCQ.SEA1NT,2016.06,nan,nan,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Administrative and Support Services,Trend,nan,nan
BDCQ.SEA1NT,2016.09,nan,nan,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Administrative and Support Services,Trend,nan,nan
BDCQ.SEA1NT,2016.12,nan,nan,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Administrative and Support Services,Trend,nan,nan
BDCQ.SEA1NT,2017.03,nan,nan,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Administrative and Support Services,Trend,nan,nan
BDCQ.SEA1NT,2017.06,nan,nan,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Administrative and Support Services,Trend,nan,nan
BDCQ.SEA1NT,2017.09,nan,nan,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Administrative and Support Services,Trend,nan,nan
BDCQ.SEA1NT,2017.12,nan,nan,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Administrative and Support Services,Trend,nan,nan
BDCQ.SEA1NT,2018.03,nan,nan,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Administrative and Support Services,Trend,nan,nan
BDCQ.SEA1NT,2018.06,nan,nan,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Administrative and Support Services,Trend,nan,nan
BDCQ.SEA1NT,2018.09,nan,nan,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Administrative and Support Services,Trend,nan,nan
BDCQ.SEA1NT,2018.12,nan,nan,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Administrative and Support Services,Trend,nan,nan
BDCQ.SEA1NT,2019.03,nan,nan,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Administrative and Support Services,Trend,nan,nan
BDCQ.SEA1NT,2019.06,nan,nan,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Administrative and Support Services,Trend,nan,nan
BDCQ.SEA1NT,2019.09,nan,nan,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Administrative and Support Services,Trend,nan,nan
BDCQ.SEA1NT,2019.12,nan,nan,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Administrative and Support Services,Trend,nan,nan
BDCQ.SEA1NT,2020.03,nan,nan,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Administrative and Support Services,Trend,nan,nan
BDCQ.SEA1NT,2020.06,nan,nan,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Administrative and Support Services,Trend,nan,nan
BDCQ.SEA1NT,2020.09,nan,nan,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Administrative and Support Services,Trend,nan,nan
BDCQ.SEA1NT,2020.12,nan,nan,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Administrative and Support Services,Trend,nan,nan
BDCQ.SEA1NT,2021.03,nan,nan,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Administrative and Support Services,Trend,nan,nan
BDCQ.SEA1NT,2021.06,nan,nan,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Administrative and Support Services,Trend,nan,nan
BDCQ.SEA1NT,2021.09,nan,nan,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Administrative and Support Services,Trend,nan,nan
BDCQ.SEA1NT,2021.12,nan,nan,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Administrative and Support Services,Trend,nan,nan
BDCQ.SEA1NT,2022.03,nan,nan,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Administrative and Support Services,Trend,nan,nan
BDCQ.SEA1NT,2022.06,nan,nan,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Administrative and Support Services,Trend,nan,nan
BDCQ.SEA1NT,2022.09,nan,nan,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Administrative and Support Services,Trend,nan,nan
BDCQ.SEA1OA,2011.06,103129.0,nan,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Actual,nan,nan
BDCQ.SEA1OA,2011.09,101978.0,nan,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Actual,nan,nan
BDCQ.SEA1OA,2011.12,107228.0,nan,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Actual,nan,nan
BDCQ.SEA1OA,2012.03,103527.0,nan,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Actual,nan,nan
BDCQ.SEA1OA,2012.06,103496.0,nan,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Actual,nan,nan
BDCQ.SEA1OA,2012.09,103390.0,nan,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Actual,nan,nan
BDCQ.SEA1OA,2012.12,106357.0,nan,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Actual,nan,nan
BDCQ.SEA1OA,2013.03,107182.0,nan,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Actual,nan,nan
BDCQ.SEA1OA,2013.06,107599.0,nan,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Actual,nan,nan
BDCQ.SEA1OA,2013.09,108413.0,nan,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Actual,nan,nan
BDCQ.SEA1OA,2013.12,109460.0,nan,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Actual,nan,nan
BDCQ.SEA1OA,2014.03,110338.0,nan,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Actual,nan,nan
BDCQ.SEA1OA,2014.06,110256.0,nan,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Actual,nan,nan
BDCQ.SEA1OA,2014.09,115195.0,nan,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Actual,nan,nan
BDCQ.SEA1OA,2014.12,113128.0,nan,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Actual,nan,nan
BDCQ.SEA1OA,2015.03,112912.0,nan,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Actual,nan,nan
BDCQ.SEA1OA,2015.06,112617.0,nan,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Actual,nan,nan
BDCQ.SEA1OA,2015.09,112333.0,nan,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Actual,nan,nan
BDCQ.SEA1OA,2015.12,113739.0,nan,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Actual,nan,nan
BDCQ.SEA1OA,2016.03,115181.0,nan,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Actual,nan,nan
BDCQ.SEA1OA,2016.06,115009.0,nan,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Actual,nan,nan
BDCQ.SEA1OA,2016.09,115074.0,nan,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Actual,nan,nan
BDCQ.SEA1OA,2016.12,116151.0,nan,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Actual,nan,nan
BDCQ.SEA1OA,2017.03,117336.0,nan,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Actual,nan,nan
BDCQ.SEA1OA,2017.06,117498.0,nan,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Actual,nan,nan
BDCQ.SEA1OA,2017.09,119675.0,nan,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Actual,nan,nan
BDCQ.SEA1OA,2017.12,120847.0,nan,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Actual,nan,nan
BDCQ.SEA1OA,2018.03,120488.0,nan,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Actual,nan,nan
BDCQ.SEA1OA,2018.06,122401.0,nan,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Actual,nan,nan
BDCQ.SEA1OA,2018.09,123011.0,nan,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Actual,nan,nan
BDCQ.SEA1OA,2018.12,125635.0,nan,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Actual,nan,nan
BDCQ.SEA1OA,2019.03,131719.0,nan,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Actual,nan,nan
BDCQ.SEA1OA,2019.06,133510.0,nan,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Actual,nan,nan
BDCQ.SEA1OA,2019.09,134700.0,nan,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Actual,nan,nan
BDCQ.SEA1OA,2019.12,138194.0,nan,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Actual,nan,nan
BDCQ.SEA1OA,2020.03,139917.0,nan,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Actual,nan,nan
BDCQ.SEA1OA,2020.06,140254.0,nan,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Actual,nan,nan
BDCQ.SEA1OA,2020.09,142530.0,nan,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Actual,nan,nan
BDCQ.SEA1OA,2020.12,151552.0,nan,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Actual,nan,nan
BDCQ.SEA1OA,2021.03,146079.0,nan,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Actual,nan,nan
BDCQ.SEA1OA,2021.06,146061.0,nan,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Actual,nan,nan
BDCQ.SEA1OA,2021.09,146090.0,nan,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Actual,nan,nan
BDCQ.SEA1OA,2021.12,151109.0,nan,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Actual,nan,nan
BDCQ.SEA1OA,2022.03,152041.0,nan,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Actual,nan,nan
BDCQ.SEA1OA,2022.06,151314.0,nan,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Actual,nan,nan
BDCQ.SEA1OA,2022.09,151164.0,nan,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Actual,nan,nan
BDCQ.SEA1OS,2011.06,103129.0,nan,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Seasonally adjusted,nan,nan
BDCQ.SEA1OS,2011.09,101978.0,nan,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Seasonally adjusted,nan,nan
BDCQ.SEA1OS,2011.12,107228.0,nan,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Seasonally adjusted,nan,nan
BDCQ.SEA1OS,2012.03,103527.0,nan,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Seasonally adjusted,nan,nan
BDCQ.SEA1OS,2012.06,103496.0,nan,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Seasonally adjusted,nan,nan
BDCQ.SEA1OS,2012.09,103390.0,nan,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Seasonally adjusted,nan,nan
BDCQ.SEA1OS,2012.12,106357.0,nan,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Seasonally adjusted,nan,nan
BDCQ.SEA1OS,2013.03,107182.0,nan,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Seasonally adjusted,nan,nan
BDCQ.SEA1OS,2013.06,107599.0,nan,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Seasonally adjusted,nan,nan
BDCQ.SEA1OS,2013.09,108413.0,nan,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Seasonally adjusted,nan,nan
BDCQ.SEA1OS,2013.12,109460.0,nan,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Seasonally adjusted,nan,nan
BDCQ.SEA1OS,2014.03,110338.0,nan,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Seasonally adjusted,nan,nan
BDCQ.SEA1OS,2014.06,110256.0,nan,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Seasonally adjusted,nan,nan
BDCQ.SEA1OS,2014.09,115195.0,nan,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Seasonally adjusted,nan,nan
BDCQ.SEA1OS,2014.12,113128.0,nan,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Seasonally adjusted,nan,nan
BDCQ.SEA1OS,2015.03,112912.0,nan,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Seasonally adjusted,nan,nan
BDCQ.SEA1OS,2015.06,112617.0,nan,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Seasonally adjusted,nan,nan
BDCQ.SEA1OS,2015.09,112333.0,nan,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Seasonally adjusted,nan,nan
BDCQ.SEA1OS,2015.12,113739.0,nan,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Seasonally adjusted,nan,nan
BDCQ.SEA1OS,2016.03,115181.0,nan,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Seasonally adjusted,nan,nan
BDCQ.SEA1OS,2016.06,115009.0,nan,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Seasonally adjusted,nan,nan
